Name,CMC,Type,Color,Set,Collector Number,Rarity,Color Category,Status,Finish,Maybeboard,Image URL,Image Back URL,Tags,Notes,MTGO ID
"Merfolk Branchwalker",2,"Creature - Merfolk Scout",G,"xln","197",uncommon,g,Owned,Non-foil,false,,,"Jungle Explorers","",65414
"Beastmaster Ascension",3,"Enchantment",G,"c14","186",rare,g,Owned,Non-foil,false,,,"Jungle Explorers","",54813
"Gaea's Anthem",3,"Enchantment",G,"tsr","204",uncommon,g,Owned,Non-foil,false,,,"Jungle Explorers","",
"Jadelight Ranger",3,"Creature - Merfolk Scout",G,"plist","179",rare,g,Owned,Non-foil,false,,,"Jungle Explorers","",
"Jungleborn Pioneer",3,"Creature - Merfolk Scout",G,"rix","137",common,g,Owned,Non-foil,false,,,"Jungle Explorers","",66727
"Swift Warden",3,"Creature - Merfolk Warrior",G,"rix","146",uncommon,g,Owned,Non-foil,false,,,"Jungle Explorers","",66745
"Vineshaper Mystic",3,"Creature - Merfolk Shaman",G,"xln","214",uncommon,g,Owned,Non-foil,false,,,"Jungle Explorers","",65448
"Forerunner of the Heralds",4,"Creature - Merfolk Scout",G,"rix","129",uncommon,g,Owned,Non-foil,false,,,"Jungle Explorers","",66711
"Hunt the Weak",4,"Sorcery",G,"rix","133",common,g,Owned,Non-foil,false,,,"Jungle Explorers","",66719
"Craterhoof Behemoth",8,"Creature - Beast",G,"jmp","385",mythic,g,Owned,Non-foil,false,,,"Jungle Explorers","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",
"Thriving Grove",0,"Land",G,"jmp","34",common,l,Owned,Non-foil,false,,,"Jungle Explorers","",81815
"Khalni Heart Expedition",2,"Enchantment",G,"c18","154",common,g,Owned,Non-foil,false,,,"Landfall","",
"Lotus Cobra",2,"Creature - Snake",G,"zen","168",mythic,g,Owned,Non-foil,false,,,"Landfall","",34546
"Nylea's Intervention",2,"Sorcery",G,"thb","188",rare,g,Owned,Non-foil,false,,,"Landfall","",79500
"Sakura-Tribe Elder",2,"Creature - Snake Shaman",G,"c15","200",common,g,Owned,Non-foil,false,,,"Landfall","",
"Kazandu Mammoth",3,"Creature - Elephant",G,"znr","189",rare,g,Owned,Non-foil,false,,,"Landfall","",83363
"Scute Swarm",3,"Creature - Insect",G,"znr","203",rare,g,Owned,Non-foil,false,,,"Landfall","",83395
"Undergrowth Champion",3,"Creature - Elemental",G,"bfz","197",mythic,g,Owned,Non-foil,false,,,"Landfall","",58667
"Migration Path",4,"Sorcery",G,"iko","164",uncommon,g,Owned,Non-foil,false,,,"Landfall","",80337
"Migratory Greathorn",4,"Creature - Beast",G,"iko","165",common,g,Owned,Non-foil,false,,,"Landfall","",80339
"Vastwood Surge",4,"Sorcery",G,"znr","217",uncommon,g,Owned,Non-foil,false,,,"Landfall","",83429
"Acidic Slime",5,"Creature - Ooze",G,"sld","134",rare,g,Owned,Non-foil,false,,,"Landfall","",
"Ashaya, Soul of the Wild",5,"Legendary Creature - Elemental",G,"znr","179",mythic,g,Owned,Non-foil,false,,,"Landfall","",83341
"Multani, Yavimaya's Avatar",6,"Legendary Creature - Elemental Avatar",G,"dom","174",mythic,g,Owned,Non-foil,false,,,"Landfall","",67813
"Rampaging Baloths",6,"Creature - Beast",G,"c14","212",mythic,g,Owned,Non-foil,false,,,"Landfall","",54787
"Sawtusk Demolisher",6,"Creature - Beast",G,"c20","64",rare,g,Owned,Non-foil,false,,,"Landfall","",80709
"Evolving Wilds",0,"Land",,"ddo","58",common,l,Owned,Non-foil,false,,,"Landfall","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Landfall","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Landfall","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Landfall","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Landfall","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Landfall","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Landfall","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Landfall","",
"Guildless Commons",0,"Land",,"cmr","351",uncommon,l,Owned,Non-foil,false,,,"Landfall","",85484
"Thriving Grove",0,"Land",G,"jmp","34",common,l,Owned,Non-foil,false,,,"Landfall","",81815
"Etherium Sculptor",2,"Artifact Creature - Vedalken Artificer",U,"ala","42",common,u,Owned,Non-foil,false,,,"Master of Metal","",31213
"Thirst for Knowledge",3,"Instant",U,"mrd","53",uncommon,u,Owned,Non-foil,false,,,"Master of Metal","",19705
"Urza, Lord High Artificer",4,"Legendary Creature - Human Artificer",U,"mh1","75",mythic,u,Owned,Non-foil,false,,,"Master of Metal","",72522
"Thoughtcast",5,"Sorcery",U,"mm2","64",common,u,Owned,Non-foil,false,,,"Master of Metal","",57360
"Torrential Gearhulk",6,"Artifact Creature - Construct",U,"kld","67",mythic,u,Owned,Non-foil,false,,,"Master of Metal","",61917
"Assert Authority",7,"Instant",U,"mrd","30",uncommon,u,Owned,Non-foil,false,,,"Master of Metal","",20199
"Broodstar",10,"Creature - Beast",U,"mrd","31",rare,u,Owned,Non-foil,false,,,"Master of Metal","",20039
"Howling Mine",2,"Artifact",,"ced","248",rare,c,Owned,Non-foil,false,,,"Master of Metal","",
"Steel Overseer",2,"Artifact Creature - Construct",,"ddf","44",rare,c,Owned,Non-foil,false,,,"Master of Metal","",37694
"Chief of the Foundry",3,"Artifact Creature - Construct",,"c18","199",uncommon,c,Owned,Non-foil,false,,,"Master of Metal","",
"Foundry Inspector",3,"Artifact Creature - Construct",,"kld","215",uncommon,c,Owned,Non-foil,false,,,"Master of Metal","",62095
"Palladium Myr",3,"Artifact Creature - Myr",,"som","190",uncommon,c,Owned,Non-foil,false,,,"Master of Metal","",38349
"Jhoira's Familiar",4,"Artifact Creature - Bird",,"dom","220",uncommon,c,Owned,Non-foil,false,,,"Master of Metal","",67905
"Karn, Scion of Urza",4,"Legendary Planeswalker - Karn",,"dom","1",mythic,c,Owned,Non-foil,false,,,"Master of Metal","",67467
"Thran Dynamo",4,"Artifact",,"uds","139",uncommon,c,Owned,Non-foil,false,,,"Master of Metal","",12925
"Darksteel Citadel",0,"Artifact Land",,"mm2","238",common,l,Owned,Non-foil,false,,,"Master of Metal","",57388
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Master of Metal","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Master of Metal","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Master of Metal","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Master of Metal","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Master of Metal","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Master of Metal","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Master of Metal","",78656
"Seat of the Synod",0,"Artifact Land",U,"hop","136",common,l,Owned,Non-foil,false,,,"Master of Metal","",44684
"Thriving Isle",0,"Land",U,"jmp","36",common,l,Owned,Non-foil,false,,,"Master of Metal","",81819
"Mox Opal",0,"Legendary Artifact",,"2xm","275",mythic,c,Owned,Non-foil,false,,,"Metalworkers","",82584
"Mind Stone",2,"Artifact",,"ddp","65",uncommon,c,Owned,Non-foil,false,,,"Metalworkers","",
"Metalworker",3,"Artifact Creature - Construct",,"uds","135",rare,c,Owned,Non-foil,false,,,"Metalworkers","",12921
"Hedron Archive",4,"Artifact",,"bfz","223",uncommon,c,Owned,Non-foil,false,,,"Metalworkers","",58511
"Karn, the Great Creator",4,"Legendary Planeswalker - Karn",,"sld","501",rare,c,Owned,Non-foil,false,,,"Metalworkers","",
"Myriad Construct",4,"Artifact Creature - Construct",,"znr","246",rare,c,Owned,Non-foil,false,,,"Metalworkers","",83487
"Mystic Forge",4,"Artifact",,"m20","233",rare,c,Owned,Non-foil,false,,,"Metalworkers","",73365
"Prototype Portal",4,"Artifact",,"som","195",rare,c,Owned,Non-foil,false,,,"Metalworkers","",38237
"Solemn Simulacrum",4,"Artifact Creature - Golem",,"mrd","245",rare,c,Owned,Non-foil,false,,,"Metalworkers","",20209
"Blinkmoth Urn",5,"Artifact",,"mrd","145",rare,c,Owned,Non-foil,false,,,"Metalworkers","",19751
"Darksteel Juggernaut",5,"Artifact Creature - Juggernaut",,"c18","202",rare,c,Owned,Non-foil,false,,,"Metalworkers","",
"Ward of Bones",6,"Artifact",,"eve","174",rare,c,Owned,Non-foil,false,,,"Metalworkers","",30278
"Myr Battlesphere",7,"Artifact Creature - Myr Construct",,"c13","247",rare,c,Owned,Non-foil,false,,,"Metalworkers","",51104
"Scour from Existence",7,"Instant",,"bfz","13",common,c,Owned,Non-foil,false,,,"Metalworkers","",58289
"Ugin, the Spirit Dragon",8,"Legendary Planeswalker - Ugin",,"m21","279",mythic,c,Owned,Non-foil,false,,,"Metalworkers","",
"Glimmervoid",0,"Land",,"mma","223",rare,l,Owned,Non-foil,false,,,"Metalworkers","",48918
"Inventors' Fair",0,"Legendary Land",,"kld","247",rare,l,Owned,Non-foil,false,,,"Metalworkers","",61857
"Spire of Industry",0,"Land",,"aer","184",rare,l,Owned,Non-foil,false,,,"Metalworkers","",62909
"Wastes",0,"Basic Land",,"plist","299",common,l,Owned,Non-foil,false,,,"Metalworkers","",
"Wastes",0,"Basic Land",,"plist","299",common,l,Owned,Non-foil,false,,,"Metalworkers","",
"Wastes",0,"Basic Land",,"plist","299",common,l,Owned,Non-foil,false,,,"Metalworkers","",
"Wastes",0,"Basic Land",,"plist","299",common,l,Owned,Non-foil,false,,,"Metalworkers","",
"Wastes",0,"Basic Land",,"plist","299",common,l,Owned,Non-foil,false,,,"Metalworkers","",
"Wastes",0,"Basic Land",,"plist","299",common,l,Owned,Non-foil,false,,,"Metalworkers","",
"Wastes",0,"Basic Land",,"plist","299",common,l,Owned,Non-foil,false,,,"Metalworkers","",
"Chain Lightning",1,"Sorcery",R,"ema","123",uncommon,r,Owned,Non-foil,false,,,"Need For Speed","",60669
"Goblin Guide",1,"Creature - Goblin Scout",R,"2xm","127",rare,r,Owned,Non-foil,false,,,"Need For Speed","",82288
"Lightning Bolt",1,"Instant",R,"ced","162",common,r,Owned,Non-foil,false,,,"Need For Speed","",
"Monastery Swiftspear",1,"Creature - Human Monk",R,"tsr","349",special,r,Owned,Non-foil,false,,,"Need For Speed","",
"Shock",1,"Instant",R,"aer","98",common,r,Owned,Non-foil,false,,,"Need For Speed","",62923
"Electrodominance",2,"Instant",R,"rna","99",rare,r,Owned,Non-foil,false,,,"Need For Speed","",71198
"Lightning Strike",2,"Instant",R,"m19","152",uncommon,r,Owned,Non-foil,false,,,"Need For Speed","",68465
"Robber of the Rich",2,"Creature - Human Archer Rogue",R,"eld","138",mythic,r,Owned,Non-foil,false,,,"Need For Speed","",78406
"Chandra's Spitfire",3,"Creature - Elemental",R,"m11","129",uncommon,r,Owned,Non-foil,false,,,"Need For Speed","",37398
"Lightning Phoenix",3,"Creature - Phoenix",R,"jmp","21",rare,r,Owned,Non-foil,false,,,"Need For Speed","",81789
"Phoenix of Ash",3,"Creature - Phoenix",R,"thb","148",rare,r,Owned,Non-foil,false,,,"Need For Speed","",79420
"Rekindling Phoenix",4,"Creature - Phoenix",R,"rix","111",mythic,r,Owned,Non-foil,false,,,"Need For Speed","",66675
"Goldspan Dragon",5,"Creature - Dragon",R,"khm","139",mythic,r,Owned,Non-foil,false,,,"Need For Speed","",87613
"Urabrask the Hidden",5,"Legendary Creature - Praetor",R,"ima","152",mythic,r,Owned,Non-foil,false,,,"Need For Speed","",66183
"Lightning Greaves",2,"Artifact - Equipment",,"cma","220",uncommon,c,Owned,Non-foil,false,,,"Need For Speed","",
"Hanweir Battlements",0,"Land",R,"emn","204",rare,l,Owned,Non-foil,false,,,"Need For Speed","",61228
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Need For Speed","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Need For Speed","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Need For Speed","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Need For Speed","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Need For Speed","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Need For Speed","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Need For Speed","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Need For Speed","",
"Thriving Bluff",0,"Land",R,"jmp","33",common,l,Owned,Non-foil,false,,,"Need For Speed","",81813
"Dire Fleet Hoarder",2,"Creature - Human Pirate",B,"xln","102",common,b,Owned,Non-foil,false,,,"Revel In Riches","",65220
"Dire Fleet Poisoner",2,"Creature - Human Pirate",B,"rix","68",rare,b,Owned,Non-foil,false,,,"Revel In Riches","",66589
"Kitesail Freebooter",2,"Creature - Human Pirate",B,"m21","107",uncommon,b,Owned,Non-foil,false,,,"Revel In Riches","",81441
"Walk the Plank",2,"Sorcery",B,"xln","130",uncommon,b,Owned,Non-foil,false,,,"Revel In Riches","",65276
"Zulaport Cutthroat",2,"Creature - Human Rogue Ally",B,"sld","156",rare,b,Owned,Non-foil,false,,,"Revel In Riches","",
"Audacious Thief",3,"Creature - Human Rogue",B,"m20","84",common,b,Owned,Non-foil,false,,,"Revel In Riches","",73067
"Forerunner of the Coalition",3,"Creature - Human Pirate",B,"rix","72",uncommon,b,Owned,Non-foil,false,,,"Revel In Riches","",66597
"Heartless Pillage",3,"Sorcery",B,"2xm","96",common,b,Owned,Non-foil,false,,,"Revel In Riches","",82226
"Ruin Raider",3,"Creature - Orc Pirate",B,"xln","118",rare,b,Owned,Non-foil,false,,,"Revel In Riches","",65252
"Ruthless Knave",3,"Creature - Orc Pirate",B,"xln","119",uncommon,b,Owned,Non-foil,false,,,"Revel In Riches","",65254
"Pitiless Plunderer",4,"Creature - Human Pirate",B,"rix","81",uncommon,b,Owned,Non-foil,false,,,"Revel In Riches","",66615
"Ravenous Chupacabra",4,"Creature - Beast Horror",B,"rix","82",uncommon,b,Owned,Non-foil,false,,,"Revel In Riches","",66617
"Contract Killing",5,"Sorcery",B,"xln","95",common,b,Owned,Non-foil,false,,,"Revel In Riches","",65206
"Revel in Riches",5,"Enchantment",B,"xln","117",rare,b,Owned,Non-foil,false,,,"Revel In Riches","",65250
"Treasure Map",2,"Artifact",,"xln","250",rare,c,Owned,Non-foil,false,,,"Revel In Riches","",65528
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Revel In Riches","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Revel In Riches","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Revel In Riches","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Revel In Riches","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Revel In Riches","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Revel In Riches","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Revel In Riches","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Revel In Riches","",
"Swamp",0,"Basic Land - Swamp",B,"jmp","59",common,l,Owned,Non-foil,false,,,"Revel In Riches","",
"Thriving Moor",0,"Land",B,"jmp","37",common,l,Owned,Non-foil,false,,,"Revel In Riches","",81821
"Epiphany at the Drownyard",1,"Instant",U,"soi","59",rare,u,Owned,Non-foil,false,,,"Riddle Me This","",60084
"Augury Owl",2,"Creature - Bird",U,"ddi","3",common,u,Owned,Non-foil,false,,,"Riddle Me This","",43720
"Disdainful Stroke",2,"Instant",U,"grn","37",common,u,Owned,Non-foil,false,,,"Riddle Me This","",69447
"Truth or Tale",2,"Instant",U,"tsp","89",uncommon,u,Owned,Non-foil,false,,,"Riddle Me This","",25837
"Intuition",3,"Instant",U,"tmp","70",rare,u,Owned,Non-foil,false,,,"Riddle Me This","",9897
"Mystical Dispute",3,"Instant",U,"eld","58",uncommon,u,Owned,Non-foil,false,,,"Riddle Me This","",78226
"Warden of Evos Isle",3,"Creature - Bird Wizard",U,"m14","79",uncommon,u,Owned,Non-foil,false,,,"Riddle Me This","",49485
"Guardian of Tazeem",5,"Creature - Sphinx",U,"bfz","78",rare,u,Owned,Non-foil,false,,,"Riddle Me This","",58603
"Serra Sphinx",5,"Creature - Sphinx",U,"2xm","68",uncommon,u,Owned,Non-foil,false,,,"Riddle Me This","",82170
"Unesh, Criosphinx Sovereign",6,"Legendary Creature - Sphinx",U,"hou","52",mythic,u,Owned,Non-foil,false,,,"Riddle Me This","",64588
"Alrund's Epiphany",7,"Sorcery",U,"khm","295",mythic,u,Owned,Non-foil,false,,,"Riddle Me This","",
"Sphinx of Uthuun",7,"Creature - Sphinx",U,"c18","104",rare,u,Owned,Non-foil,false,,,"Riddle Me This","",
"Windreader Sphinx",7,"Creature - Sphinx",U,"m19","84",rare,u,Owned,Non-foil,false,,,"Riddle Me This","",68329
"Sapphire Medallion",2,"Artifact",,"tmp","306",rare,c,Owned,Non-foil,false,,,"Riddle Me This","",9763
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Island",0,"Basic Land - Island",U,"eld","255",common,l,Owned,Non-foil,false,,,"Riddle Me This","",78656
"Thriving Isle",0,"Land",U,"jmp","36",common,l,Owned,Non-foil,false,,,"Riddle Me This","",81819
"Fling",2,"Instant",R,"m11","139",common,r,Owned,Non-foil,false,,,"Running Riot","",37118
"Bolt Hound",3,"Creature - Elemental Dog",R,"m21","131",uncommon,r,Owned,Non-foil,false,,,"Running Riot","",81489
"Clamor Shaman",3,"Creature - Goblin Shaman",R,"rna","96",uncommon,r,Owned,Non-foil,false,,,"Running Riot","",71192
"Hanweir Garrison",3,"Creature - Human Soldier",R,"emn","130a",rare,r,Owned,Non-foil,false,,,"Running Riot","",61220
"Soul's Fire",3,"Instant",R,"uma","148",common,r,Owned,Non-foil,false,,,"Running Riot","",70369
"Tuktuk Rubblefort",3,"Creature - Wall",R,"znr","173",common,r,Owned,Non-foil,false,,,"Running Riot","",83327
"Tectonic Giant",4,"Creature - Elemental Giant",R,"thb","158",rare,r,Owned,Non-foil,false,,,"Running Riot","",79440
"Chandra's Ignition",5,"Sorcery",R,"ori","137",rare,r,Owned,Non-foil,false,,,"Running Riot","",57988
"Talisman of Impulse",2,"Artifact",RG,"mrd","254",uncommon,m,Owned,Non-foil,false,,,"Running Riot","",19683
"Zhur-Taa Goblin",2,"Creature - Goblin Berserker",GR,"rna","215",uncommon,m,Owned,Non-foil,false,,,"Running Riot","",71430
"Domri, Anarch of Bolas",3,"Legendary Planeswalker - Domri",GR,"sld","521",rare,m,Owned,Non-foil,false,,,"Running Riot","",
"Gruul Spellbreaker",3,"Creature - Ogre Warrior",GR,"rna","179",rare,m,Owned,Non-foil,false,,,"Running Riot","",71358
"Rhythm of the Wild",3,"Enchantment",GR,"rna","201",uncommon,m,Owned,Non-foil,false,,,"Running Riot","",71402
"Bloodbraid Elf",4,"Creature - Elf Berserker",GR,"pc2","84",uncommon,m,Owned,Non-foil,false,,,"Running Riot","",44928
"Grand Warlord Radha",4,"Legendary Creature - Elf Warrior",GR,"dom","195",rare,m,Owned,Non-foil,false,,,"Running Riot","",67855
"Copperline Gorge",0,"Land",RG,"som","225",rare,l,Owned,Non-foil,false,,,"Running Riot","",38301
"Cragcrown Pathway",0,"Land",GR,"znr","287",rare,l,Owned,Non-foil,false,,,"Running Riot","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Running Riot","",
"Hanweir Battlements",0,"Land",R,"emn","204",rare,l,Owned,Non-foil,false,,,"Running Riot","",61228
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Running Riot","",
"Mountain",0,"Basic Land - Mountain",R,"2ed","298",common,l,Owned,Non-foil,false,,,"Running Riot","",
"Rootbound Crag",0,"Land",GR,"m12","228",rare,l,Owned,Non-foil,false,,,"Running Riot","",41219
"Stomping Ground",0,"Land - Mountain Forest",GR,"gpt","165",rare,l,Owned,Non-foil,false,,,"Running Riot","",23709
"Temple of Abandon",0,"Land",RG,"ths","224",rare,l,Owned,Non-foil,false,,,"Running Riot","",50266
"Thriving Bluff",0,"Land",R,"jmp","33",common,l,Owned,Non-foil,false,,,"Running Riot","",81813
"Primal Might",1,"Sorcery",G,"m21","197",rare,g,Owned,Non-foil,false,,,"Saproling Swarm","",81621
"Jade Mage",2,"Creature - Human Shaman",G,"m12","181",uncommon,g,Owned,Non-foil,false,,,"Saproling Swarm","",41455
"Saproling Migration",2,"Sorcery",G,"dom","178",common,g,Owned,Non-foil,false,,,"Saproling Swarm","",67821
"Sporecrown Thallid",2,"Creature - Fungus",G,"dom","181",uncommon,g,Owned,Non-foil,false,,,"Saproling Swarm","",67827
"Growing Rites of Itlimoc",3,"Legendary Enchantment",G,"xln","191",rare,g,Owned,Non-foil,false,,,"Saproling Swarm","",65400
"Nissa, Voice of Zendikar",3,"Legendary Planeswalker - Nissa",G,"ddr","1",mythic,g,Owned,Non-foil,false,,,"Saproling Swarm","",
"Yavimaya Sapherd",3,"Creature - Fungus",G,"dom","189",common,g,Owned,Non-foil,false,,,"Saproling Swarm","",67843
"Fungal Sprouting",4,"Sorcery",G,"m13","173",uncommon,g,Owned,Non-foil,false,,,"Saproling Swarm","",45684
"Second Harvest",4,"Instant",G,"c19","178",rare,g,Owned,Non-foil,false,,,"Saproling Swarm","",77470
"Spore Swarm",4,"Instant",G,"dom","180",uncommon,g,Owned,Non-foil,false,,,"Saproling Swarm","",67825
"Thelonite Hermit",4,"Creature - Elf Shaman",G,"c16","171",rare,g,Owned,Non-foil,false,,,"Saproling Swarm","",
"Mycoloth",5,"Creature - Fungus",G,"c15","192",rare,g,Owned,Non-foil,false,,,"Saproling Swarm","",
"Tendershoot Dryad",5,"Creature - Dryad",G,"rix","147",rare,g,Owned,Non-foil,false,,,"Saproling Swarm","",66747
"Overwhelm",7,"Sorcery",G,"m15","189",uncommon,g,Owned,Non-foil,false,,,"Saproling Swarm","",53782
"Impervious Greatwurm",10,"Creature - Wurm",G,"grn","273",mythic,g,Owned,Non-foil,false,,,"Saproling Swarm","",69373
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",
"Forest",0,"Basic Land - Forest",G,"ddr","35",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",
"Thriving Grove",0,"Land",G,"jmp","34",common,l,Owned,Non-foil,false,,,"Saproling Swarm","",81815
"Iron Myr",2,"Artifact Creature - Myr",R,"mrd","187",common,r,Owned,Non-foil,false,,,"Scrapyard","",19989
"Reckless Fireweaver",2,"Creature - Human Artificer",R,"kld","126",common,r,Owned,Non-foil,false,,,"Scrapyard","",61711
"Gadrak, the Crown-Scourge",3,"Legendary Creature - Dragon",R,"m21","146",rare,r,Owned,Non-foil,false,,,"Scrapyard","",81519
"Pia Nalaar",3,"Legendary Creature - Human Artificer",R,"kld","124",rare,r,Owned,Non-foil,false,,,"Scrapyard","",61719
"Quicksmith Genius",3,"Creature - Human Artificer",R,"kld","125",uncommon,r,Owned,Non-foil,false,,,"Scrapyard","",61717
"Thopter Engineer",3,"Creature - Human Artificer",R,"c18","126",uncommon,r,Owned,Non-foil,false,,,"Scrapyard","",
"Pia and Kiran Nalaar",4,"Legendary Creature - Human Artificer",R,"ori","157",rare,r,Owned,Non-foil,false,,,"Scrapyard","",57990
"Combustible Gearhulk",6,"Artifact Creature - Construct",R,"kld","112",mythic,r,Owned,Non-foil,false,,,"Scrapyard","",61989
"Hangarback Walker",0,"Artifact Creature - Construct",,"ori","229",rare,c,Owned,Non-foil,false,,,"Scrapyard","",58128
"Ornithopter",0,"Artifact Creature - Thopter",,"5ed","393",uncommon,c,Owned,Non-foil,false,,,"Scrapyard","",
"Retrofitter Foundry",1,"Artifact",,"c18","57",rare,c,Owned,Non-foil,false,,,"Scrapyard","",
"Arcbound Ravager",2,"Artifact Creature - Beast",,"sld","56",rare,c,Owned,Non-foil,false,,,"Scrapyard","",
